E_1,E_2,E_3,E_4,E_5,Era_1,Era_2,Era_3,Era_4,Era_5,Erd_1,Erd_2,Erd_3,Erd_4,Erd_5,Erd_6,Erd_7,Erd_8,Erd_9,Erd_10,Erd_11,Erd_12,Erd_13,Erd_14,Erd_15,class1,class2,class3,class4
0.021330501,0.021341231,0.02134003,0.021352161,0.021340106,0.999986369,0.999998523,0.99999502,0.999995624,0.999989098,7.19E-07,1.59E-07,5.38E-07,4.49E-07,5.85E-07,3.18E-06,5.95E-07,2.26E-06,2.12E-06,4.07E-06,9.62E-06,6.90E-07,2.11E-06,1.71E-06,6.07E-06,0,3,5,13
0.021322029,0.021339165,0.021342841,0.021350131,0.021333441,0.999994478,0.999999138,0.999997569,0.999998473,0.999995768,4.90E-07,1.43E-07,3.34E-07,2.93E-07,3.91E-07,1.59E-06,4.16E-07,1.08E-06,6.36E-07,1.14E-06,3.36E-06,2.75E-07,9.69E-07,5.45E-07,2.47E-06,0,3,5,13
0.021326833,0.021338812,0.021341161,0.021347063,0.021331405,0.999986923,0.999998537,0.999995628,0.999996055,0.999988516,5.25E-07,2.32E-07,5.00E-07,5.55E-07,8.10E-07,1.73E-06,5.19E-07,1.77E-06,1.45E-06,2.33E-06,1.07E-05,6.74E-07,2.02E-06,1.83E-06,8.01E-06,0,3,5,13
0.021326807,0.021337235,0.021338174,0.021348751,0.021337192,0.999990381,0.999998826,0.999997464,0.999996875,0.999991285,4.29E-07,1.93E-07,3.74E-07,4.68E-07,4.87E-07,1.71E-06,3.86E-07,8.62E-07,1.04E-06,1.97E-06,7.39E-06,5.69E-07,1.25E-06,1.53E-06,6.01E-06,0,3,5,13
0.021322834,0.021335418,0.021334512,0.021345343,0.02133259,0.999980103,0.999998603,0.999995583,0.999997286,0.999987748,4.97E-07,1.75E-07,5.45E-07,3.93E-07,3.33E-07,2.62E-06,5.74E-07,1.96E-06,1.19E-06,1.82E-06,1.67E-05,6.19E-07,1.84E-06,1.06E-06,9.90E-06,0,3,5,13
0.021331902,0.021340266,0.021342696,0.021349133,0.02133971,0.999988367,0.999998825,0.999997454,0.999996879,0.999991909,4.92E-07,1.72E-07,4.65E-07,4.85E-07,4.43E-07,1.82E-06,4.79E-07,1.23E-06,1.25E-06,1.97E-06,9.21E-06,4.94E-07,7.87E-07,1.29E-06,5.44E-06,0,3,5,13
0.021332505,0.021338437,0.02134247,0.021350721,0.021343205,0.999983121,0.999998693,0.999996132,0.999995256,0.999983539,5.26E-07,1.70E-07,4.70E-07,3.94E-07,6.14E-07,2.99E-06,4.84E-07,1.55E-06,1.54E-06,2.98E-06,1.33E-05,6.20E-07,1.78E-06,2.72E-06,1.27E-05,0,3,5,13
0.021330498,0.021339956,0.02134046,0.021348064,0.021337335,0.999987835,0.999998867,0.999996312,0.999996789,0.999990905,6.57E-07,1.44E-07,4.72E-07,5.60E-07,6.09E-07,1.80E-06,4.71E-07,1.55E-06,1.13E-06,1.61E-06,9.58E-06,4.91E-07,1.59E-06,1.44E-06,6.65E-06,0,3,5,13
0.021327274,0.021339406,0.02133965,0.021346878,0.02133442,0.999984878,0.999998677,0.999996466,0.999996623,0.999986179,4.46E-07,1.35E-07,4.93E-07,3.96E-07,3.54E-07,1.59E-06,4.66E-07,1.35E-06,1.02E-06,1.90E-06,1.30E-05,6.93E-07,1.62E-06,1.90E-06,1.14E-05,0,3,5,13
0.02132797,0.021338568,0.021341198,0.021347915,0.021336347,0.99996882,0.999998811,0.999996082,0.999996367,0.999982588,5.73E-07,1.78E-07,4.49E-07,5.67E-07,7.94E-07,2.35E-06,5.20E-07,1.80E-06,1.48E-06,1.98E-06,2.81E-05,4.61E-07,1.60E-06,1.48E-06,1.44E-05,0,3,5,13
0.021331075,0.02133807,0.021340003,0.021350054,0.021340883,0.999967383,0.999998031,0.999995484,0.999996139,0.999980638,7.36E-07,1.88E-07,4.53E-07,5.77E-07,8.84E-07,6.36E-06,9.09E-07,2.74E-06,1.93E-06,4.73E-06,2.54E-05,8.36E-07,1.24E-06,1.26E-06,1.35E-05,0,3,5,13
0.021328602,0.021342553,0.021342396,0.02134953,0.021338654,0.999974269,0.999998326,0.999994057,0.999996437,0.999986667,6.56E-07,1.84E-07,9.62E-07,5.50E-07,6.07E-07,2.08E-06,5.58E-07,2.27E-06,1.43E-06,1.90E-06,2.29E-05,8.99E-07,2.63E-06,1.50E-06,1.06E-05,0,3,5,13
0.021323284,0.021339064,0.021340135,0.021347673,0.021334265,0.999985968,0.999998704,0.999994038,0.999996915,0.999991747,5.47E-07,1.36E-07,7.30E-07,3.43E-07,5.32E-07,2.30E-06,6.07E-07,3.08E-06,1.64E-06,2.31E-06,1.11E-05,5.22E-07,2.06E-06,1.03E-06,5.20E-06,0,3,5,13
0.021332832,0.021341863,0.021342614,0.021353546,0.02134056,0.999972256,0.999998745,0.999993885,0.999997413,0.999983982,5.71E-07,1.39E-07,6.23E-07,4.97E-07,4.69E-07,4.06E-06,4.91E-07,2.88E-06,1.24E-06,3.05E-06,2.30E-05,5.92E-07,2.53E-06,7.58E-07,1.23E-05,0,3,5,13
0.02132814,0.021339456,0.021339973,0.021348063,0.021334413,0.999988649,0.999998583,0.999993212,0.999996523,0.999991895,6.78E-07,1.51E-07,6.44E-07,6.36E-07,4.67E-07,3.39E-06,4.57E-07,3.03E-06,1.59E-06,2.65E-06,7.19E-06,7.79E-07,3.03E-06,1.14E-06,4.75E-06,0,3,5,13
0.021331878,0.021339969,0.021342693,0.021348285,0.021338634,0.999986983,0.999998724,0.999996299,0.999995905,0.999991239,7.14E-07,2.01E-07,6.26E-07,6.81E-07,6.61E-07,3.74E-06,4.64E-07,1.64E-06,1.76E-06,4.04E-06,8.49E-06,5.85E-07,1.36E-06,1.56E-06,3.78E-06,0,3,5,13
0.021333751,0.021340206,0.021338573,0.021350898,0.021342598,0.999986896,0.999998871,0.999995874,0.999997515,0.999991775,4.38E-07,1.46E-07,5.09E-07,3.11E-07,4.41E-07,3.96E-06,3.61E-07,1.79E-06,9.96E-07,2.51E-06,8.64E-06,5.97E-07,1.74E-06,1.12E-06,5.01E-06,0,3,5,13
0.021329974,0.021339203,0.021341529,0.021349701,0.021338509,0.99997857,0.999998787,0.999996213,0.999996473,0.999985804,5.71E-07,1.51E-07,5.03E-07,4.34E-07,5.75E-07,3.28E-06,4.17E-07,1.23E-06,1.28E-06,2.66E-06,1.75E-05,6.16E-07,2.00E-06,1.75E-06,1.08E-05,0,3,5,13
0.021328133,0.021339343,0.021339803,0.02134831,0.021338728,0.999993666,0.999998599,0.999993845,0.999996119,0.999992375,5.72E-07,2.11E-07,5.10E-07,4.35E-07,5.40E-07,3.43E-06,6.64E-07,3.73E-06,1.85E-06,3.91E-06,2.25E-06,4.95E-07,1.85E-06,1.52E-06,2.97E-06,0,3,5,13
0.021338057,0.021355324,0.021337719,0.02134903,0.02133474,0.999979718,0.99999799,0.999987313,0.999996123,0.99998611,7.57E-07,2.92E-07,7.51E-07,6.41E-07,8.73E-07,6.90E-06,7.35E-07,8.89E-06,1.59E-06,4.08E-06,1.24E-05,8.32E-07,2.87E-06,1.39E-06,8.72E-06,0,3,5,13
0.021333583,0.02134391,0.021344388,0.021349476,0.021338789,0.999990389,0.999997914,0.999985605,0.999994966,0.999990011,6.43E-07,2.75E-07,8.53E-07,9.09E-07,6.12E-07,5.51E-06,8.21E-07,9.33E-06,2.83E-06,6.40E-06,3.27E-06,8.17E-07,4.04E-06,1.05E-06,2.85E-06,0,3,5,13
0.021322922,0.021196431,0.021332535,0.021332843,0.02132966,0.999987442,0.999936754,0.999988986,0.999996119,0.999991908,5.03E-07,3.46E-06,5.84E-07,9.64E-07,6.06E-07,3.53E-06,1.59E-05,7.73E-06,1.43E-06,4.08E-06,8.25E-06,4.34E-05,2.56E-06,1.08E-06,3.30E-06,0,3,5,13
0.021355902,0.021404972,0.021367491,0.021387843,0.021359941,0.99996703,0.999997701,0.999973793,0.999992982,0.999975594,1.02E-06,2.28E-07,1.02E-06,4.83E-07,9.47E-07,9.80E-06,8.89E-07,1.40E-05,4.06E-06,9.65E-06,2.17E-05,9.39E-07,1.10E-05,2.13E-06,1.36E-05,0,3,5,13
0.021352808,0.02133467,0.021335565,0.021344099,0.021331202,0.999982054,0.999997186,0.999983359,0.999992149,0.999982433,1.06E-06,3.19E-07,7.64E-07,4.22E-07,1.01E-06,7.08E-06,1.08E-06,1.00E-05,2.76E-06,7.15E-06,9.42E-06,1.20E-06,5.68E-06,4.39E-06,9.16E-06,0,3,5,13
0.021326869,0.021333084,0.021339095,0.021345708,0.021321617,0.999987878,0.999998199,0.999989826,0.999996542,0.999988497,1.25E-06,2.47E-07,8.14E-07,2.61E-07,1.72E-06,4.60E-06,4.99E-07,6.36E-06,1.12E-06,4.28E-06,5.59E-06,8.10E-07,2.86E-06,1.78E-06,5.08E-06,0,3,5,13
0.021378939,0.021334746,0.021341484,0.021349275,0.02134673,0.999985051,0.9999975,0.999985989,0.999995366,0.999990045,1.28E-06,2.50E-07,7.49E-07,3.65E-07,8.58E-07,5.40E-06,7.72E-07,8.44E-06,2.15E-06,4.47E-06,7.72E-06,1.20E-06,4.67E-06,1.69E-06,4.40E-06,0,3,5,13
0.021259926,0.021332001,0.02133764,0.021340481,0.0213254,0.999955846,0.999997265,0.999986586,0.999994328,0.999981012,2.27E-06,3.09E-07,8.45E-07,3.45E-07,2.05E-06,1.40E-05,8.62E-07,8.15E-06,2.16E-06,8.35E-06,2.69E-05,1.26E-06,4.26E-06,2.71E-06,8.13E-06,0,3,5,13
0.021345851,0.021335049,0.021339111,0.021342042,0.021322469,0.999892036,0.999996576,0.999985647,0.999993068,0.999980225,2.45E-06,2.69E-07,7.87E-07,4.89E-07,2.53E-06,1.12E-05,9.13E-07,6.51E-06,2.55E-06,7.34E-06,9.35E-05,1.99E-06,6.91E-06,3.52E-06,9.34E-06,0,3,5,13
0.021261548,0.021329621,0.021336003,0.021336886,0.021332636,0.999932383,0.999996764,0.9999766,0.999993123,0.999973266,3.41E-06,3.39E-07,1.36E-06,4.59E-07,1.93E-06,1.30E-05,9.85E-07,1.37E-05,2.04E-06,1.13E-05,5.04E-05,1.63E-06,8.14E-06,3.99E-06,1.31E-05,0,3,5,13
0.021335075,0.021262534,0.021331199,0.0213353,0.021325461,0.99997067,0.999994117,0.999985467,0.999948508,0.999984345,1.16E-06,5.16E-07,8.24E-07,6.62E-06,1.05E-06,7.11E-06,2.33E-06,9.03E-06,2.57E-05,5.89E-06,2.06E-05,2.77E-06,4.51E-06,1.70E-05,8.54E-06,0,3,5,13
0.02128153,0.021344134,0.021337863,0.02133974,0.021325625,0.999967917,0.999995979,0.999978038,0.999992429,0.999978817,1.26E-06,2.78E-07,1.16E-06,4.74E-07,1.08E-06,1.12E-05,1.20E-06,1.24E-05,2.31E-06,9.93E-06,1.90E-05,2.27E-06,8.17E-06,4.34E-06,9.89E-06,0,3,5,13
0.021334944,0.0213392,0.021340136,0.021342838,0.021333793,0.999979776,0.999995239,0.999981538,0.999995216,0.999989028,7.67E-07,3.19E-07,1.00E-06,7.27E-07,8.41E-07,3.48E-06,1.30E-06,1.12E-05,2.24E-06,3.58E-06,1.57E-05,2.99E-06,6.09E-06,1.63E-06,6.37E-06,0,3,5,13
0.021332021,0.021342993,0.021340919,0.021343727,0.021335532,0.999978638,0.999996261,0.999982839,0.999994246,0.999986353,1.00E-06,3.84E-07,7.09E-07,6.66E-07,8.43E-07,7.50E-06,1.22E-06,1.08E-05,3.12E-06,5.98E-06,1.26E-05,1.99E-06,5.54E-06,1.76E-06,6.66E-06,0,3,5,13
0.021333971,0.021335336,0.021336214,0.02129941,0.021323341,0.999982818,0.999991458,0.999987755,0.999993878,0.999986189,9.03E-07,5.69E-07,8.98E-07,6.87E-07,1.02E-06,5.95E-06,1.81E-06,4.73E-06,2.40E-06,5.85E-06,9.85E-06,5.98E-06,6.48E-06,2.85E-06,6.63E-06,0,3,5,13
0.021304182,0.021337035,0.021336607,0.021345887,0.021334346,0.999960406,0.999994659,0.999974637,0.999993722,0.999976373,1.53E-06,4.67E-07,1.07E-06,7.06E-07,1.18E-06,1.27E-05,2.06E-06,1.27E-05,2.64E-06,1.15E-05,2.50E-05,2.65E-06,1.15E-05,2.74E-06,1.08E-05,0,3,5,13
0.02135606,0.021340484,0.021340326,0.021345911,0.021334381,0.99998359,0.999997503,0.9999858,0.999995536,0.999988314,1.37E-06,3.01E-07,8.79E-07,7.31E-07,1.57E-06,6.39E-06,8.50E-07,8.41E-06,1.34E-06,5.28E-06,8.19E-06,1.22E-06,4.75E-06,2.24E-06,4.49E-06,0,3,5,13
0.021361953,0.021332868,0.021338102,0.021345909,0.021335758,0.999961053,0.999995504,0.999983827,0.999995089,0.999976323,1.43E-06,3.05E-07,9.83E-07,3.71E-07,1.63E-06,5.10E-06,1.18E-06,1.00E-05,2.28E-06,5.81E-06,3.19E-05,2.87E-06,5.02E-06,2.07E-06,1.57E-05,0,3,5,13
0.021351541,0.021342772,0.021337485,0.021342655,0.021344067,0.999945733,0.999994738,0.99997488,0.999993022,0.999970161,2.60E-06,4.69E-07,1.16E-06,5.73E-07,2.52E-06,1.01E-05,2.22E-06,1.65E-05,3.22E-06,1.03E-05,4.06E-05,2.39E-06,7.24E-06,3.01E-06,1.63E-05,0,3,5,13
0.021325325,0.02132471,0.021341008,0.021348615,0.021348855,0.999917405,0.99999814,0.999978816,0.999995449,0.999965032,2.43E-06,2.30E-07,1.03E-06,4.21E-07,1.30E-06,1.04E-05,7.29E-07,1.18E-05,2.38E-06,9.03E-06,6.92E-05,7.32E-07,8.20E-06,1.53E-06,2.44E-05,0,3,5,13
0.021337457,0.021326208,0.02134017,0.021352643,0.021339302,0.999997826,0.999998783,0.999997729,0.999997311,0.999997787,2.82E-07,1.84E-07,2.93E-07,6.37E-07,2.29E-07,5.68E-07,3.96E-07,8.49E-07,1.03E-06,5.88E-07,1.28E-06,5.94E-07,1.09E-06,8.95E-07,1.36E-06,0,3,5,13
0.021337164,0.021328968,0.021341238,0.021352435,0.021342029,0.999998064,0.999998856,0.999998231,0.999997477,0.999998036,2.31E-07,1.63E-07,2.54E-07,4.69E-07,1.88E-07,7.15E-07,4.46E-07,6.18E-07,1.12E-06,6.94E-07,9.53E-07,5.02E-07,8.60E-07,8.66E-07,1.05E-06,0,3,5,13
0.02132151,0.021327049,0.021339281,0.02134659,0.021327682,0.99999542,0.999998748,0.999996422,0.999997265,0.999997083,3.23E-07,2.12E-07,5.36E-07,4.33E-07,3.24E-07,9.23E-07,5.77E-07,2.00E-06,1.19E-06,9.55E-07,3.26E-06,4.19E-07,9.61E-07,1.04E-06,1.57E-06,0,3,5,13
0.021319749,0.021326576,0.02133958,0.021345822,0.021327052,0.999997904,0.999999024,0.999997236,0.999997724,0.999997954,2.88E-07,1.20E-07,2.70E-07,3.50E-07,2.43E-07,1.05E-06,4.17E-07,1.16E-06,9.59E-07,9.47E-07,7.08E-07,4.06E-07,1.28E-06,8.93E-07,8.10E-07,0,3,5,13
0.021315327,0.02132842,0.021340625,0.021347554,0.021322276,0.999997711,0.9999988,0.999996875,0.99999785,0.999997702,2.65E-07,1.76E-07,3.14E-07,3.22E-07,2.44E-07,7.38E-07,4.21E-07,1.31E-06,8.42E-07,8.61E-07,1.24E-06,5.71E-07,1.45E-06,9.04E-07,1.15E-06,0,3,5,13
0.021316738,0.02132719,0.02133779,0.021344231,0.021322049,0.999996617,0.999998647,0.999997498,0.999997778,0.99999761,2.42E-07,1.55E-07,3.33E-07,4.38E-07,2.59E-07,9.95E-07,5.57E-07,1.12E-06,9.32E-07,1.09E-06,2.09E-06,6.13E-07,9.94E-07,7.85E-07,9.96E-07,0,3,5,13
0.021322263,0.021328567,0.021340216,0.021346379,0.021325824,0.999995936,0.999998818,0.999997715,0.999997828,0.999997532,3.43E-07,1.78E-07,3.46E-07,4.35E-07,3.23E-07,9.02E-07,4.31E-07,1.20E-06,8.52E-07,9.07E-07,2.77E-06,5.38E-07,6.84E-07,8.03E-07,1.18E-06,0,3,5,13
0.021326015,0.021327266,0.02133964,0.021345214,0.021328911,0.999997079,0.999999139,0.999997408,0.999998015,0.999997018,3.15E-07,1.42E-07,3.96E-07,4.23E-07,3.80E-07,1.15E-06,3.49E-07,1.00E-06,9.11E-07,1.35E-06,1.42E-06,3.42E-07,1.15E-06,5.80E-07,1.20E-06,0,3,5,13
0.021323286,0.02132693,0.021339281,0.021345322,0.021328017,0.999997364,0.999998979,0.999995013,0.999997575,0.99999726,3.22E-07,1.45E-07,5.19E-07,3.78E-07,3.38E-07,1.35E-06,4.55E-07,3.46E-06,1.07E-06,1.44E-06,9.05E-07,3.88E-07,9.47E-07,9.08E-07,9.12E-07,0,3,5,13
0.021320232,0.021327377,0.021339409,0.021346841,0.021327195,0.99999567,0.999998835,0.999996698,0.999997692,0.999997481,2.85E-07,1.66E-07,3.97E-07,4.01E-07,2.83E-07,9.95E-07,3.52E-07,1.66E-06,9.86E-07,8.34E-07,3.00E-06,6.14E-07,1.18E-06,8.39E-07,1.35E-06,0,3,5,13
0.021320412,0.021324821,0.021337987,0.021344594,0.021326339,0.999997948,0.999998984,0.999996631,0.999997787,0.999997711,2.87E-07,1.31E-07,5.31E-07,3.61E-07,3.05E-07,8.21E-07,4.15E-07,1.86E-06,9.02E-07,9.21E-07,8.96E-07,4.40E-07,8.89E-07,8.67E-07,1.01E-06,0,3,5,13
0.021318473,0.02132467,0.021336651,0.021342527,0.021323691,0.999996658,0.999999016,0.999997607,0.999997633,0.999996972,3.78E-07,1.44E-07,4.35E-07,3.49E-07,3.46E-07,1.41E-06,4.12E-07,1.28E-06,1.07E-06,1.35E-06,1.50E-06,3.98E-07,6.17E-07,8.85E-07,1.28E-06,0,3,5,13
0.021335663,0.021329937,0.021341326,0.021347625,0.021341747,0.999998385,0.999998795,0.999997187,0.999997854,0.999998171,2.33E-07,1.50E-07,2.87E-07,4.15E-07,2.13E-07,6.45E-07,4.20E-07,1.16E-06,8.00E-07,7.62E-07,6.99E-07,6.03E-07,1.32E-06,8.57E-07,8.16E-07,0,3,5,13
0.021330159,0.021327853,0.021339658,0.021348103,0.021338246,0.999997519,0.999998793,0.999997663,0.999997782,0.999997367,2.60E-07,1.53E-07,3.28E-07,3.63E-07,2.71E-07,9.47E-07,4.26E-07,9.03E-07,7.92E-07,8.57E-07,1.22E-06,5.92E-07,1.05E-06,9.93E-07,1.46E-06,0,3,5,13
0.021331831,0.021327901,0.021339639,0.021347384,0.021336976,0.99999772,0.999999011,0.999997765,0.999998175,0.999997721,3.13E-07,1.66E-07,2.90E-07,2.42E-07,2.96E-07,6.22E-07,3.17E-07,9.18E-07,7.58E-07,6.28E-07,1.30E-06,4.80E-07,9.85E-07,7.78E-07,1.31E-06,0,3,5,13
0.021342747,0.021325784,0.021339457,0.021347069,0.021344317,0.999997736,0.999998722,0.999997622,0.999997997,0.999998225,2.33E-07,1.91E-07,3.26E-07,2.98E-07,2.35E-07,8.49E-07,4.90E-07,9.98E-07,9.27E-07,7.10E-07,1.14E-06,5.56E-07,9.99E-07,7.15E-07,7.88E-07,0,3,5,13
0.021336303,0.021339152,0.0213385,0.021345718,0.021333363,0.999997622,0.99999879,0.999995415,0.999997974,0.999997003,2.82E-07,1.64E-07,5.36E-07,3.25E-07,2.74E-07,9.61E-07,4.45E-07,2.15E-06,8.30E-07,1.12E-06,1.08E-06,5.73E-07,1.84E-06,8.03E-07,1.55E-06,0,3,5,13
0.021333672,0.021335387,0.021342304,0.021420899,0.021340182,0.999998083,0.999998985,0.999997352,0.99999807,0.999997722,2.02E-07,1.42E-07,3.16E-07,2.69E-07,2.56E-07,8.20E-07,4.33E-07,1.18E-06,6.47E-07,1.04E-06,8.48E-07,4.10E-07,1.09E-06,9.50E-07,9.35E-07,0,3,5,13
0.021346521,0.021340934,0.021356452,0.021349189,0.02134559,0.999997606,0.999998981,0.999997598,0.99999807,0.999997659,2.75E-07,1.60E-07,2.73E-07,2.54E-07,2.85E-07,1.06E-06,4.53E-07,1.14E-06,8.95E-07,9.65E-07,1.01E-06,3.72E-07,9.41E-07,7.24E-07,1.05E-06,0,3,5,13
0.021321362,0.021326208,0.021338264,0.021346256,0.021325555,0.999997054,0.999998851,0.999996969,0.999997726,0.999997717,3.71E-07,1.82E-07,4.59E-07,3.59E-07,3.82E-07,1.34E-06,4.99E-07,1.52E-06,8.74E-07,1.11E-06,1.17E-06,4.36E-07,9.82E-07,9.68E-07,7.35E-07,0,3,5,13
0.021326422,0.021328196,0.021327138,0.02134398,0.02130843,0.999993686,0.999997575,0.999994139,0.999996371,0.999993975,5.37E-07,2.68E-07,7.40E-07,4.71E-07,5.90E-07,2.24E-06,7.51E-07,1.53E-06,1.44E-06,2.15E-06,3.39E-06,1.33E-06,2.20E-06,1.63E-06,3.15E-06,0,3,5,13
0.02133808,0.021337991,0.021336981,0.021345451,0.021338797,0.999993787,0.999997394,0.999992889,0.999995721,0.999994423,4.52E-07,2.48E-07,6.65E-07,4.71E-07,5.49E-07,1.87E-06,1.13E-06,2.14E-06,1.86E-06,1.92E-06,3.79E-06,1.17E-06,2.36E-06,1.87E-06,3.01E-06,0,3,5,13
0.021315342,0.02130963,0.021321605,0.021334612,0.021307158,0.999993338,0.999998354,0.999993969,0.999997169,0.999995016,5.75E-07,2.22E-07,6.80E-07,4.63E-07,5.70E-07,2.37E-06,6.87E-07,1.86E-06,1.39E-06,2.20E-06,3.64E-06,6.99E-07,1.24E-06,9.24E-07,2.15E-06,0,3,5,13
0.021320651,0.021322213,0.021349609,0.021349724,0.021336419,0.999992216,0.999998478,0.999994765,0.999997316,0.999995151,5.14E-07,2.47E-07,5.28E-07,3.95E-07,4.73E-07,1.70E-06,6.13E-07,1.29E-06,1.19E-06,1.63E-06,5.49E-06,6.20E-07,1.55E-06,1.04E-06,2.66E-06,0,3,5,13
0.021342994,0.021340925,0.02134091,0.021337736,0.02134431,0.999981639,0.999997685,0.999994183,0.999996504,0.999988681,4.55E-07,2.18E-07,6.11E-07,5.40E-07,4.48E-07,2.25E-06,8.65E-07,1.84E-06,1.55E-06,1.84E-06,1.56E-05,1.18E-06,1.70E-06,1.34E-06,8.93E-06,0,3,5,13
0.021336856,0.02132967,0.021340042,0.021357548,0.021354823,0.999977212,0.999998579,0.999994371,0.999996929,0.999982115,4.70E-07,1.95E-07,5.21E-07,5.28E-07,4.74E-07,2.85E-06,6.55E-07,1.83E-06,1.39E-06,2.14E-06,1.94E-05,5.42E-07,1.40E-06,1.08E-06,1.52E-05,0,3,5,13
0.021310258,0.021311973,0.021329463,0.021341427,0.021315776,0.999991389,0.999998023,0.999993437,0.999996592,0.999993832,4.53E-07,2.48E-07,6.43E-07,3.34E-07,3.90E-07,1.64E-06,9.06E-07,2.50E-06,1.74E-06,1.95E-06,6.43E-06,7.82E-07,1.66E-06,1.28E-06,3.76E-06,0,3,5,13
0.021335496,0.021333182,0.02134761,0.021350092,0.021344347,0.999990967,0.999998527,0.999995695,0.99999652,0.999993715,4.27E-07,1.82E-07,4.52E-07,4.20E-07,4.16E-07,2.47E-06,5.73E-07,1.70E-06,1.49E-06,2.37E-06,6.06E-06,6.76E-07,1.57E-06,1.50E-06,3.42E-06,0,3,5,13
0.021352177,0.021339051,0.021361575,0.021349829,0.021364655,0.999994311,0.999998111,0.999995614,0.99999698,0.999995439,5.54E-07,2.33E-07,5.18E-07,3.64E-07,5.04E-07,1.62E-06,7.84E-07,1.75E-06,1.20E-06,1.52E-06,3.43E-06,8.26E-07,1.49E-06,1.39E-06,2.45E-06,0,3,5,13
0.02132905,0.021323531,0.021338123,0.021347108,0.021333057,0.999992851,0.99999835,0.999996217,0.999997093,0.999993593,4.62E-07,1.97E-07,3.26E-07,3.57E-07,4.06E-07,1.45E-06,6.50E-07,1.35E-06,1.20E-06,1.55E-06,5.17E-06,7.70E-07,1.49E-06,1.28E-06,4.38E-06,0,3,5,13
0.021361459,0.021363258,0.021364725,0.021364196,0.021366156,0.999983513,0.99999856,0.999996337,0.999997434,0.999987318,7.01E-07,1.98E-07,4.16E-07,4.03E-07,5.95E-07,2.82E-06,4.28E-07,1.43E-06,9.36E-07,2.50E-06,1.29E-05,7.76E-07,1.17E-06,1.16E-06,9.50E-06,0,3,5,13
0.021338392,0.021350915,0.021345283,0.021345962,0.021349805,0.999994091,0.999991397,0.999995595,0.99999568,0.999994866,5.65E-07,2.92E-07,4.83E-07,5.77E-07,4.76E-07,1.99E-06,3.54E-06,1.49E-06,1.21E-06,1.83E-06,3.28E-06,4.72E-06,1.34E-06,2.45E-06,2.77E-06,0,3,5,13
0.021337783,0.02133301,0.021348653,0.021356378,0.021346247,0.999996623,0.999998508,0.999994768,0.999996371,0.999996409,4.19E-07,2.10E-07,5.91E-07,3.78E-07,4.29E-07,1.29E-06,6.03E-07,1.49E-06,1.38E-06,1.56E-06,1.60E-06,6.41E-07,1.59E-06,1.80E-06,1.52E-06,0,3,5,13
0.021313508,0.021314629,0.021345514,0.021345363,0.021331175,0.999993163,0.99999802,0.999995619,0.99999675,0.999993956,4.57E-07,2.44E-07,4.88E-07,4.48E-07,4.62E-07,2.05E-06,6.09E-07,1.22E-06,1.08E-06,1.93E-06,4.25E-06,1.08E-06,1.41E-06,1.66E-06,3.59E-06,0,3,5,13
0.021326444,0.021321867,0.021330346,0.021345234,0.021321048,0.999995332,0.999998109,0.999993241,0.9999959,0.999994728,5.16E-07,2.63E-07,5.90E-07,4.90E-07,5.69E-07,1.62E-06,7.40E-07,2.31E-06,1.49E-06,1.96E-06,2.44E-06,8.50E-07,2.53E-06,2.05E-06,2.66E-06,0,3,5,13
0.021325756,0.021324014,0.021328371,0.021336652,0.021325184,0.99999369,0.999998251,0.999994891,0.999997167,0.999993201,5.22E-07,1.80E-07,4.84E-07,3.83E-07,5.38E-07,2.28E-06,6.75E-07,1.61E-06,1.14E-06,2.35E-06,3.42E-06,8.62E-07,1.40E-06,1.25E-06,3.83E-06,0,3,5,13
0.021325252,0.021324313,0.021343598,0.021344343,0.021330529,0.999984388,0.999996231,0.999994804,0.999997215,0.999986951,5.10E-07,5.50E-07,4.96E-07,3.88E-07,4.17E-07,3.59E-06,1.33E-06,1.56E-06,1.16E-06,3.21E-06,1.15E-05,1.86E-06,1.42E-06,1.18E-06,9.37E-06,0,3,5,13
0.021319478,0.021311954,0.021334154,0.021342333,0.021329498,0.999996162,0.999998483,0.999994197,0.999996831,0.999996025,3.87E-07,1.82E-07,5.76E-07,4.33E-07,4.25E-07,1.33E-06,6.79E-07,1.46E-06,1.30E-06,1.54E-06,2.06E-06,6.26E-07,1.70E-06,1.38E-06,1.96E-06,0,3,5,13
0.021300029,0.021302485,0.021316223,0.021332918,0.021304645,0.99999204,0.999998261,0.999994378,0.999997159,0.999992204,4.35E-07,2.36E-07,6.02E-07,3.39E-07,4.36E-07,1.63E-06,6.52E-07,1.20E-06,9.58E-07,1.40E-06,5.82E-06,8.12E-07,1.37E-06,1.48E-06,5.88E-06,0,3,5,13
0.021359605,0.021355764,0.021365362,0.021361783,0.021364906,0.999994971,0.999997906,0.999993651,0.999996281,0.999994883,5.63E-07,3.00E-07,7.23E-07,4.84E-07,5.80E-07,1.51E-06,9.00E-07,1.59E-06,1.55E-06,1.58E-06,2.86E-06,8.36E-07,1.70E-06,1.61E-06,2.87E-06,0,3,5,13
0.021332809,0.021336029,0.021342757,0.02134872,0.021339574,0.999985341,0.999989936,0.999985891,0.99998785,0.999987329,1.38E-06,1.19E-06,1.64E-06,1.36E-06,1.27E-06,4.76E-06,3.38E-06,5.41E-06,4.13E-06,4.41E-06,8.24E-06,5.27E-06,6.78E-06,6.39E-06,6.74E-06,0,3,5,14
