E_1,E_2,E_3,E_4,E_5,Era_1,Era_2,Era_3,Era_4,Era_5,Erd_1,Erd_2,Erd_3,Erd_4,Erd_5,Erd_6,Erd_7,Erd_8,Erd_9,Erd_10,Erd_11,Erd_12,Erd_13,Erd_14,Erd_15,class1,class2,class3,class4
103.142609365444,103.108005241418,103.088962673864,102.949693981329,103.038189537993,0.999962302827764,0.999973070267743,0.999967549849215,0.999969494478908,0.999962550698899,6.42780781421928e-06,5.22171050720144e-06,5.74927490180352e-06,5.70159279298281e-06,6.05728010623056e-06,1.07724769196575e-05,3.56831350713266e-06,1.00553091327628e-05,5.04702980791849e-06,1.10366327773499e-05,5.13564932311948e-06,4.69126941683182e-06,5.85918169574243e-06,5.14467121082246e-06,5.66980543371246e-06,abnormal,facial,eyes,close eye
103.195195425222,103.123952314236,103.096112824581,103.197276433054,103.149368841634,0.999979681626129,0.999987981869857,0.999974735759859,0.999982754788221,0.999979763740681,4.694571466271e-06,3.41667006079801e-06,5.58568727363177e-06,4.26825566003275e-06,4.32616405533025e-06,6.9854370672742e-06,2.91546308496429e-06,1.21171433290486e-05,4.23630125770962e-06,7.15899177836681e-06,6.18916362054519e-06,3.67367776933009e-06,5.78141701458376e-06,6.57980470687054e-06,6.40487658761133e-06,abnormal,facial,eyes,close eye
103.186154657276,103.114428955994,103.079182831756,103.096105381292,103.166911466491,0.999960764387364,0.999971531604629,0.999964699626646,0.999967018957012,0.999962431434985,1.58712443206787e-06,8.49153306204562e-07,2.06377990172409e-06,1.87473213867656e-06,1.68900104664372e-06,5.99153797464528e-06,1.15044282580984e-06,9.41489958559818e-06,2.66373153759629e-06,6.59861925564582e-06,2.57836127707906e-06,9.38731359548587e-07,3.3961014962197e-06,1.6232569572733e-06,2.20976660385689e-06,abnormal,facial,eyes,close eye
103.166581466324,103.112724054962,103.088363882074,103.101269716036,103.160380447652,0.999944069181481,0.999957478533018,0.999953642262428,0.99995429932947,0.999947683218632,1.65725295822009e-06,8.382296198117e-07,1.91572025568122e-06,1.3603656288306e-06,1.58160580498843e-06,5.67973898255089e-06,1.20220422204195e-06,1.0479586560642e-05,2.04234246680644e-06,6.0099676618888e-06,3.33733924055066e-06,7.04175224160524e-07,2.33791126288191e-06,7.82168101036967e-07,2.69484310695881e-06,abnormal,facial,eyes,close eye
103.16612475403,103.104881412139,103.073345519133,103.090142576871,103.159603716874,0.999946166313565,0.999958298722093,0.999957021414296,0.9999545516502,0.999948180349771,1.57610967284316e-06,7.53604705399258e-07,2.05609557434632e-06,1.53214445230432e-06,1.61584655375105e-06,6.28178458703379e-06,1.44493160578799e-06,8.68636452427884e-06,2.64616146139786e-06,7.31841898122591e-06,2.10719342154988e-06,9.20119898007915e-07,2.2445369837822e-06,1.14029411988585e-06,2.02905473296171e-06,abnormal,facial,eyes,close eye
103.139156912913,103.111356187851,103.090902068446,103.102974419903,103.094272285017,0.999969626100544,0.999987309826952,0.999974583581709,0.999984540451549,0.999971055802363,2.49740247037368e-06,1.26257373080602e-06,2.994648083797e-06,1.80328887711489e-06,2.22084608541715e-06,1.24676895624959e-05,1.97360480734836e-06,9.48056308650299e-06,3.16722639128429e-06,1.32165218300793e-05,7.48836661508256e-06,1.99924352900285e-06,5.06473828819519e-06,2.37504954274299e-06,6.23573307948063e-06,abnormal,facial,eyes,close eye
103.188574258454,103.113750188576,103.115043594445,103.141114447965,103.190922746208,0.999905286543855,0.999917724648271,0.999907626877262,0.999896818569147,0.999912202781386,2.25148384058151e-05,1.91228508185473e-05,1.89349510990613e-05,2.16922826555169e-05,2.1706459220513e-05,2.51736780478389e-05,2.09936658850005e-05,2.88133759046276e-05,2.49171794588288e-05,2.38295686378152e-05,1.44354825599994e-05,1.1230658821435e-05,1.5583846940375e-05,2.55624976011988e-05,1.27653001742222e-05,abnormal,facial,eyes,close eye
103.249988623518,103.120211640392,103.091537144153,103.245247559228,103.321445632216,0.9999748486651,0.99998143248095,0.999970181894129,0.99983720093846,0.99997404683694,6.90116821381286e-06,5.46050366106423e-06,7.38724488361803e-06,1.91073581584264e-05,6.65744047236037e-06,8.47925601691734e-06,4.48597885964e-06,1.39083370598529e-05,0.000104978763539665,8.91368881157305e-06,5.65270319908358e-06,5.4633583776465e-06,5.12822063165473e-06,2.84128860571124e-05,6.60382005012112e-06,abnormal,facial,eyes,close eye
103.249040821509,103.129951021034,103.0935047237,103.252273048866,103.222847112722,0.999971576842636,0.999985298763998,0.999973367738362,0.999973357497023,0.999970016593827,5.08380990549084e-06,3.68607691056299e-06,6.0689436561222e-06,6.40365763738523e-06,4.8182436716845e-06,1.05028752102097e-05,4.2254618273877e-06,1.06329994949276e-05,8.36169892536709e-06,1.16490682782447e-05,9.62618152527743e-06,4.35398327375325e-06,7.06554125964801e-06,8.3943207685473e-06,1.0351232461024e-05,abnormal,facial,eyes,close eye
103.238638103351,103.125735257624,103.105637488101,103.160677106191,103.279288020096,0.999968506461143,0.999977791216794,0.999969482503422,0.999977164800352,0.99997018808971,6.81857110648591e-06,5.25442684334287e-06,6.2933257157347e-06,5.8757966335701e-06,6.047010204775e-06,1.15392466888767e-05,6.61305824046541e-06,1.14981127027105e-05,7.30235842354488e-06,1.12174094992229e-05,8.54292039579327e-06,6.34862942318256e-06,9.04026804846158e-06,5.57070122942879e-06,8.40048800427662e-06,abnormal,facial,eyes,close eye
