E_1,E_2,E_3,E_4,E_5,Era_1,Era_2,Era_3,Era_4,Era_5,Erd_1,Erd_2,Erd_3,Erd_4,Erd_5,Erd_6,Erd_7,Erd_8,Erd_9,Erd_10,Erd_11,Erd_12,Erd_13,Erd_14,Erd_15,class1,class2,class3,class4
103.24937983735,103.120000156109,103.091140261549,103.24164585594,103.320574206437,0.999986395339926,0.999989770237202,0.999982418683145,0.999888234977986,0.999985114683537,2.06433102801776e-06,1.64365181017838e-06,2.79256609352363e-06,1.26565178981509e-05,2.13352919017807e-06,5.79777021427967e-06,2.88456618305628e-06,9.63711586298653e-06,7.89213538531984e-05,6.15708623336311e-06,5.41218964173501e-06,5.44302926552601e-06,4.78919972731605e-06,1.89737039307949e-05,6.27764264448896e-06,abnormal,facial,eyes,close eye
103.249658521075,103.130896761617,103.094141266789,103.252810993997,103.223406854185,0.999981120654857,0.999992129035475,0.999983180109344,0.999982656986662,0.999979544432441,1.60072208161926e-06,1.01450996826575e-06,2.1884261366653e-06,2.1562275296329e-06,1.5359545666052e-06,8.36914533960641e-06,3.01066173234707e-06,7.89482185471205e-06,6.22218112668109e-06,9.37717043242825e-06,8.63794780329033e-06,3.6667021497396e-06,6.45178294147975e-06,8.64785566237104e-06,9.28302388102988e-06,abnormal,facial,eyes,close eye
103.240141286828,103.126226328433,103.106068210597,103.161740803113,103.280272965444,0.999983958087419,0.999988907770743,0.999981055188394,0.999989064528986,0.999984614474546,1.88389910354507e-06,1.48407751217828e-06,2.10354236313495e-06,1.53289110668545e-06,1.71551664862939e-06,7.4762002999746e-06,4.38719181290085e-06,8.72449584990911e-06,4.71122615797049e-06,7.23226539812623e-06,6.28276455081996e-06,4.91579888338631e-06,7.78083189994691e-06,4.37856168998909e-06,6.09067938935801e-06,abnormal,facial,eyes,close eye
103.119099498922,103.129867582282,103.116796206813,103.160215914368,103.172335537794,0.999988550211043,0.999997000279558,0.999994238785381,0.999995266692699,0.999987913664941,8.12293536149746e-07,2.8947695222708e-07,6.04491279902619e-07,7.01639347748757e-07,5.48535596093207e-07,2.87613342737322e-06,7.80154631224735e-07,3.53067557584251e-06,1.32333099523299e-06,2.61419814974957e-06,7.55204213611638e-06,1.88862726847796e-06,1.5294525100544e-06,2.50304644412122e-06,8.82747655108149e-06,abnormal,facial,eyes,close eye
103.115657881806,103.120305742544,103.091201723825,103.122275498753,103.07634108521,0.999989386187609,0.999998848167683,0.999995446954644,0.99999653758343,0.999992247389754,1.23795465130542e-06,2.42930933934054e-07,4.84178390461728e-07,6.29407358381133e-07,8.02349527862312e-07,4.39958981493398e-06,4.04262530983371e-07,2.23554232886902e-06,1.37295851792641e-06,3.45944334365261e-06,4.6733543002814e-06,4.58643233929948e-07,1.74529092585853e-06,1.2466795293855e-06,3.34444822490152e-06,abnormal,facial,eyes,close eye
103.099004667153,103.103273889825,103.095023118023,103.101476610161,103.090460319687,0.999985272804519,0.999998106382446,0.999984959524744,0.999995928587995,0.999985456158009,1.01340563023781e-06,1.36703010179735e-07,7.93198024968079e-07,4.77878302364935e-07,6.62746407842724e-07,6.55930212217944e-06,9.60063889754193e-07,8.18614067438293e-06,1.70112210005941e-06,7.28855386084317e-06,6.90293715884128e-06,7.5689757595707e-07,5.9311648698704e-06,1.77451017855434e-06,6.47452524553251e-06,abnormal,facial,eyes,close eye
103.085723663752,103.104906168164,103.092919844047,103.111242200158,103.089977269286,0.999991205808268,0.999998635596059,0.99999204312919,0.9999967085759,0.999991625985883,5.98473754041381e-07,1.60700305980069e-07,6.17935577853798e-07,3.62768830725499e-07,5.12960449999752e-07,3.22068802922327e-06,7.15409782709375e-07,5.25647703260697e-06,1.32034999382336e-06,3.37434178582771e-06,4.77514502217423e-06,4.57283806663047e-07,1.98266939094603e-06,1.52844341001652e-06,4.38445095833405e-06,abnormal,facial,eyes,close eye
103.183516802517,103.188596493279,103.216885515661,103.143449608758,103.199911028087,0.999991157808111,0.99999806841265,0.99998812582517,0.99999640298673,0.999991809133518,7.89204996746525e-07,2.2500871159984e-07,9.1949251918497e-07,4.45609581681232e-07,6.14138248611135e-07,4.03187037791988e-06,6.69010348519302e-07,5.47907141253914e-06,1.56898184369464e-06,4.12847794448255e-06,3.83194610061057e-06,9.91191265173497e-07,5.35127343370227e-06,1.44806665911337e-06,3.34616229830953e-06,abnormal,facial,eyes,close eye
103.083933257245,103.097737504259,103.087780820972,103.094750771218,103.074496350964,0.999988995354564,0.999998015321331,0.999989682544471,0.999996879246224,0.999992398755382,8.07359845639303e-07,2.09869625957944e-07,7.81986915237061e-07,5.64377966059911e-07,5.20420785972724e-07,3.42697404402442e-06,9.70422172280941e-07,5.27855125341797e-06,1.34937165113844e-06,3.57391993396392e-06,6.51909093518291e-06,7.59295656654934e-07,4.1303830711132e-06,1.05881652222164e-06,3.3928120922599e-06,abnormal,facial,eyes,close eye
103.08488404735,103.109124853074,103.115543575782,103.0941117405,103.098789550946,0.999990413992157,0.999998639287594,0.999992235529599,0.999996376019149,0.999992817005071,8.83993734774077e-07,1.47728128126851e-07,7.51191731158176e-07,3.99325743550598e-07,5.62157524037653e-07,2.39696756606859e-06,6.46191341386363e-07,4.62805044748475e-06,1.53450085792952e-06,3.28350088340742e-06,6.0858217002677e-06,5.32701294227464e-07,2.28766456452374e-06,1.56678693893684e-06,3.25423094950432e-06,abnormal,facial,eyes,close eye
103.049116440391,103.078527935569,103.08298027385,103.091371947136,103.060303777847,0.999982304291222,0.999998488178978,0.999995193074269,0.999996173835752,0.999994452390901,1.10335812929694e-06,2.26104067830908e-07,4.65144543938219e-07,4.88794337832635e-07,4.64932264646636e-07,4.60506193437e-06,4.62086340598618e-07,2.9928338336366e-06,1.61628540922046e-06,2.80709996246994e-06,1.17421757932599e-05,7.6954351741351e-07,1.26541117417763e-06,1.48670694136709e-06,2.13874236208173e-06,abnormal,facial,eyes,close eye
103.051712723922,103.096704124064,103.096488591755,103.103120153295,103.105161822222,0.999985217775618,0.999997533190213,0.99998497220976,0.999995705259552,0.999986783594916,1.11802209038628e-06,2.30674709438608e-07,8.09638180625666e-07,6.01323812390417e-07,8.5238932082178e-07,5.62198481169142e-06,1.07312780430746e-06,1.00456605206548e-05,1.66116823038746e-06,7.03215698312532e-06,7.78825625907882e-06,1.1132073023878e-06,4.04029173784053e-06,1.86882560611269e-06,5.1956615411051e-06,abnormal,facial,eyes,close eye
103.093635069223,103.084748610986,103.076162695563,103.070786459414,103.101052010437,0.999972610846646,0.999996427726662,0.999983472865309,0.999992611424137,0.999978035594009,1.77912313097369e-06,3.97736069501568e-07,1.30657923163973e-06,1.01361069371324e-06,9.0297861702459e-07,7.24643277612305e-06,7.43708932986108e-07,7.22960279892541e-06,2.26830406467479e-06,5.53516252343078e-06,1.77119552674078e-05,2.31672470117145e-06,7.81482953069048e-06,3.72755914689324e-06,1.52504599234186e-05,abnormal,facial,eyes,close eye
103.05818504108,103.015146680396,103.009784466295,102.998975694637,103.011276245345,0.999985504216472,0.999997792151536,0.999993028891008,0.999994810924352,0.999991395069624,1.64317710447085e-06,3.3335044164949e-07,5.65915236041791e-07,9.42781074675193e-07,9.78128972218719e-07,6.48017180818738e-06,7.79752435396487e-07,4.01935379598438e-06,2.20943820385877e-06,3.86715667043569e-06,5.92565153503683e-06,1.00335363661669e-06,2.28251392496219e-06,1.65462843542371e-06,3.57554209113658e-06,abnormal,facial,eyes,close eye
103.255765142542,103.191782143866,103.194820248424,103.157422918493,103.201153459001,0.9999904073792,0.999998386706032,0.999989715721723,0.999996996384135,0.999989678823378,1.12257383252758e-06,2.81396324207006e-07,8.52249372115239e-07,6.52865949010166e-07,6.87229930884858e-07,3.88328759506327e-06,7.27703401270341e-07,6.46156650064956e-06,1.12807940547035e-06,4.25865703205043e-06,4.24597228739789e-06,5.5106177758057e-07,2.85830868006183e-06,1.01295507461893e-06,5.22628375034426e-06,abnormal,facial,eyes,close eye
103.077590158804,103.098748715244,103.095316361223,103.107186348215,103.085636634482,0.99999352373367,0.999998902177683,0.999995169778497,0.999997088490121,0.999993956128313,8.81472312426539e-07,1.85989905320516e-07,5.36559312583173e-07,3.34729739547369e-07,4.75585990982906e-07,2.47470069595153e-06,5.44523787633068e-07,2.79638662611767e-06,1.12517578609828e-06,2.34278055738226e-06,2.94385661611248e-06,3.3186267694683e-07,1.40629836196456e-06,1.36063162902213e-06,3.13794808321366e-06,abnormal,facial,eyes,close eye
103.091221663111,103.104603188895,103.101787311045,103.094841817961,103.08425014703,0.999991131266389,0.999998664005125,0.999991106219295,0.99999689421707,0.999990647120804,8.57226443176692e-07,1.75163176198886e-07,6.41658746971047e-07,3.20636657070624e-07,6.47715886289573e-07,5.12112934194796e-06,5.18176622578905e-07,4.96513036601666e-06,1.10013855097897e-06,5.57375513948577e-06,2.75297818232459e-06,6.10637041288421e-07,3.19458152794276e-06,1.61888118994417e-06,3.03911019574557e-06,abnormal,facial,eyes,close eye
103.158764759474,103.132422525994,103.152025660727,103.084255682927,103.13759225487,0.999991129882887,0.999998617937439,0.999989935931022,0.999997039974486,0.999993181137307,1.36718909147671e-06,2.36494622792273e-07,6.9193154521114e-07,5.08293261823745e-07,7.06475319257372e-07,4.05325880928823e-06,5.71861900011252e-07,6.44637907345419e-06,1.49204021284044e-06,3.33335752275963e-06,3.07694613865464e-06,5.25353279525497e-07,2.80484123177851e-06,8.46710274362837e-07,2.65229417721435e-06,abnormal,facial,eyes,close eye
103.101920450108,103.105832367498,103.113020569503,103.083649209291,103.093350583656,0.999988824720369,0.999997968401456,0.999990165439042,0.999996903865281,0.999992551030213,1.0304916450591e-06,2.84607654676122e-07,7.78281601428474e-07,3.9716162482304e-07,3.93890030159083e-07,4.00869554856263e-06,9.27128701281692e-07,5.23269583082925e-06,1.13528248847867e-06,3.07536371045097e-06,5.91292011077175e-06,7.75038409056194e-07,3.72365017457023e-06,1.4267105765593e-06,3.89635345525636e-06,abnormal,facial,eyes,close eye
