E_1,E_2,E_3,E_4,E_5,Era_1,Era_2,Era_3,Era_4,Era_5,Erd_1,Erd_2,Erd_3,Erd_4,Erd_5,Erd_6,Erd_7,Erd_8,Erd_9,Erd_10,Erd_11,Erd_12,Erd_13,Erd_14,Erd_15,mainclass
103.134611726208,103.13933606903,103.09132865515,103.105639018961,103.10108058998,0.999983841285529,0.999991591009426,0.999983936382878,0.999985640899006,0.999985308356499,5.89656397578159e-06,3.55499170263786e-06,5.22633757568634e-06,5.84621060556658e-06,5.80787924997888e-06,3.97093523920009e-06,1.87435703910714e-06,5.65194353427883e-06,3.52243000057575e-06,4.03800161947688e-06,3.02959951957323e-06,9.54939437838167e-07,2.36145981725618e-06,2.16221282403582e-06,2.11382745312954e-06,eye left
103.061829613111,103.098432804422,103.051450682034,103.064272350086,103.075038277776,0.999926578273015,0.999951168577584,0.999934438494123,0.999935117626941,0.999934505191451,1.22457573959815e-05,8.40183891258973e-06,1.08948652397343e-05,1.08148675975844e-05,1.02887071457325e-05,2.48421702672494e-05,1.55581112018546e-05,2.11615185676245e-05,2.13187905144993e-05,2.27991076793227e-05,3.01624310473775e-05,2.09871986717209e-05,2.9132150879317e-05,2.82352982001738e-05,2.82016844373611e-05,thinking backward
103.145011919843,103.204677573855,103.095760728716,103.101743217433,103.118478432262,0.999934533414583,0.999966856090271,0.999952929168515,0.999942642194774,0.999974266306508,5.50190077709206e-06,2.22670060789786e-06,1.90925188585685e-06,3.40713594011415e-06,5.55542312525617e-06,7.8544292660358e-06,1.32391548073679e-06,1.02486251371875e-05,2.88870084707699e-06,6.36987723600015e-06,4.74346442580817e-06,1.01776269143515e-06,5.26976104303609e-06,2.11295083344685e-06,4.38678163722803e-06,smile
103.111957420383,103.103586483171,103.087659315951,103.093364588494,103.081229894515,0.999989841293251,0.999992017970705,0.999988918327236,0.999962348727195,0.999988188615142,3.0047438164875e-06,3.57123379912182e-06,2.14901609162503e-06,1.79755343096524e-05,3.20790140182401e-06,2.78235633570167e-06,2.12717989207644e-06,5.71130786722694e-06,4.86899210131968e-06,3.3155992885946e-06,2.95256563409439e-06,8.01026634578584e-07,2.00834170906846e-06,1.7706619766302e-06,3.19738296369082e-06,smile
103.351714655516,103.136742780503,103.116324606284,103.261877329608,103.685706278286,0.999782529138243,0.999993388381571,0.999991833030568,0.999740042908975,0.999750246502543,0.000118687670087054,1.20538894300627e-06,1.25695915312226e-06,5.77489037914255e-05,0.00012007836711264,1.96036346870056e-05,1.02283307970229e-06,1.70393525112013e-06,8.87702479549492e-05,2.14600376414241e-05,6.93058971193516e-06,3.85209476733981e-06,4.7890307691724e-06,0.000107060245507912,9.86447126424567e-06,eye brown
103.294291342057,103.039243730958,103.091921758699,103.099877386036,103.209238911856,0.999257831698934,0.999983054113702,0.999992227583923,0.999949095599601,0.999865185283434,8.30040075810632e-05,4.99837525971428e-06,1.44085452063809e-06,2.21941427134438e-05,5.37947043943174e-05,0.000105123255406366,3.15904700283525e-06,3.03634220120826e-06,6.15615298755257e-06,1.53603115720463e-05,0.000487397465572592,5.43368307097858e-06,2.60826909195969e-06,3.91943922382276e-06,3.02674787797841e-05,eye brown
103.141883671703,103.136436245176,102.917540351718,103.100103076631,103.131559289636,0.999979115213948,0.999976456807873,0.999902992960745,0.99997814074278,0.999979350447907,1.5407346496938e-06,2.62285941478798e-06,2.17455215485576e-05,4.13636874094804e-06,1.38413922262077e-06,5.96464028590802e-06,5.17661681106333e-06,3.66489398674605e-05,4.23658893669834e-06,7.24528190087908e-06,2.36977662409745e-06,5.06177603539705e-06,2.45221039521227e-05,1.62561208564176e-06,3.50667570817732e-06,normal
103.114315691417,103.115574764107,103.101221961556,103.095437366782,103.110105846743,0.999939244703731,0.99994939297328,0.999942300928687,0.999946875038891,0.999940459772947,2.01671052180441e-06,8.88309816174747e-07,2.56672818099932e-06,1.06022210889428e-06,1.16963693666591e-06,3.98665366248158e-06,1.11629915284281e-06,3.46617383111641e-06,2.19744064815772e-06,4.89480528741057e-06,5.40815428633055e-06,9.37337219816758e-07,2.39365298119689e-06,2.49414513878969e-06,6.92995916483142e-06,thinking backward
103.045205762142,103.046907643622,103.089082530259,103.06936384384,103.019479902813,0.999993766899258,0.999996330202684,0.99999555352544,0.999995776660557,0.999994751631192,1.95511701057562e-06,7.69699998125545e-07,9.52717556147291e-07,9.9972278251129e-07,1.15063710617943e-06,1.71094726913231e-06,8.07787896929114e-07,1.47573301717203e-06,9.57152553350627e-07,1.58106438986789e-06,1.33123335923408e-06,1.25291504417889e-06,1.05170325910245e-06,8.73569186560848e-07,1.40756688398471e-06,eye right
103.063474702103,103.008092081396,103.077282916621,103.0807597149,103.1041889084,0.999987512571423,0.999996083560831,0.999959603097116,0.999993397684954,0.999989275749729,1.70522742160412e-06,6.78090579256677e-07,2.03396506035206e-06,2.04178104697046e-06,1.69956511014966e-06,4.3571538555545e-06,1.50409062305976e-06,4.03270122196964e-06,2.16731064820058e-06,3.84542269010364e-06,5.94236541559111e-06,1.48415421999673e-06,1.81149178504803e-06,1.5532514831503e-06,4.75496313326361e-06,close eye
103.744415624255,103.651830130908,102.985801654559,102.342149664,103.205791869188,0.999934506704366,0.99994805346455,0.99991266505058,0.999924340578737,0.999931089653801,4.46549700857735e-05,3.95131746273759e-05,5.1125659306998e-05,5.43765109589818e-05,4.68972675656485e-05,5.26965296115125e-06,1.4868327778103e-06,1.97758419096437e-05,5.78114257962312e-06,6.9250245977131e-06,3.19303596529497e-06,9.23703947296737e-07,3.20020728809497e-06,1.9368663273376e-06,3.68826484924774e-06,close eye
103.016436411483,102.968657277563,103.000641864835,103.019474468692,103.017290199033,0.999986322723334,0.99999555742376,0.999983201502011,0.999993644502822,0.999987502769575,1.62609327094006e-06,8.09812867039107e-07,2.09690647082392e-06,9.6043501005732e-07,1.47894121088547e-06,6.37466559318396e-06,1.50267315815026e-06,1.09272537034354e-05,2.71852392838308e-06,6.10352412019359e-06,5.054486954428e-06,1.34504395298222e-06,2.52473973990554e-06,1.838422645878e-06,4.28219634882184e-06,close eye
